dpkts,doctets,input,output,srcport,dstport,prot,tos,tcp_flags,Label
1,348,1720,1720,293,40230,6,0,24,0
1,1192,1720,1720,33286,443,6,0,24,0
1,52,1720,1720,45620,993,6,0,16,0
1,52,1720,1720,47568,443,6,0,16,0
1,52,1720,1720,49818,443,6,0,16,0
1,119,1720,1720,48400,587,6,0,24,0
3,156,1720,1720,53590,443,6,0,16,0
1,52,1720,1720,38420,443,6,0,16,0
3,4500,1720,1720,309,53590,6,0,16,0
1,1470,1720,1720,138,37394,6,0,16,0
1,1500,1720,1720,70,36380,6,0,16,0
1,1500,1720,1720,386,57110,6,0,16,0
1,1500,1720,1720,454,40534,6,0,16,0
1,52,1720,1720,39130,443,6,0,16,0
1,52,1720,1720,39136,443,6,0,16,0
3,4500,1720,1720,193,39136,6,0,16,0
3,3055,1720,1720,74,46486,6,0,24,0
1,1252,1720,1720,355,44150,6,0,24,0
1,52,1720,1720,53480,443,6,0,16,0
1,1500,1720,1720,240,59030,6,0,16,0
2,2598,1720,1720,462,51768,6,0,24,0
3,156,1720,1720,59030,443,6,0,16,0
1,1500,1720,1720,351,33212,6,0,16,0
1,1470,1720,1720,224,52830,6,0,16,0
1,1440,1720,1720,190,32860,6,0,16,0
1,52,1720,1720,41692,443,6,0,16,0
1,1149,1720,1720,38758,443,6,0,24,0
1,1470,1720,1720,151,33630,6,0,16,0
1,68,65535,1720,0,1281,1,192,0,0
1,40,1720,1720,41472,443,6,0,4,0
1,52,1720,1720,35930,443,6,0,16,0
1,60,1720,1720,54238,443,6,0,2,0
1,186,1720,1720,52860,443,6,0,24,0
1,83,1720,1720,224,52830,6,0,24,0
1,1470,1720,1720,463,35930,6,0,16,0
1,52,1720,1720,412,56936,6,0,16,0
1,1470,1720,1720,123,56504,6,0,16,0
1,52,1720,1720,53450,443,6,0,16,0
1,52,1720,1720,34360,443,6,0,16,0
1,1500,1720,1720,510,53480,6,0,16,0
1,52,1720,1720,36788,443,6,0,16,0
1,52,1720,1720,482,40600,6,0,16,0
1,52,1720,1720,53322,443,6,0,16,0
1,52,1720,1720,43970,443,6,0,16,0
1,52,1720,1720,44004,443,6,0,16,0
1,52,1720,1720,432,48840,6,0,16,0
1,1098,1720,1720,462,51768,6,0,24,0
1,1500,1720,1720,308,38230,6,0,16,0
1,1470,1720,1720,385,51284,6,0,16,0
1,52,1720,1720,463,35930,6,0,16,0
1,40,1720,1720,44292,443,6,0,16,0
1,52,1720,1720,346,52066,6,0,16,0
1,111,1720,1720,46740,443,6,0,24,0
1,370,1720,1720,306,52828,6,0,24,0
1,98,1720,1720,33212,443,6,0,24,0
1,52,1720,1720,41746,443,6,0,16,0
1,52,1720,1720,46360,993,6,0,16,0
2,3000,1720,1720,321,41176,6,0,16,0
2,471,1720,1720,41176,443,6,0,24,0
1,199,1720,1720,494,60422,6,0,24,0
3,4410,1720,1720,197,43276,6,0,16,0
1,1470,1720,1720,197,43276,6,0,16,0
1,139,1720,1720,56136,443,6,0,24,0
1,1500,1720,1720,329,56136,6,0,16,0
1,1470,1720,1720,128,36150,6,0,16,0
1,52,1720,1720,421,48632,6,0,16,0
1,1500,1720,1720,83,35558,6,0,16,0
1,52,1720,1720,35560,443,6,0,16,0
2,104,1720,1720,35612,443,6,0,16,0
1,1470,1720,1720,475,38296,6,0,24,0
1,1500,1720,1720,502,35612,6,0,16,0
2,104,1720,1720,38296,443,6,0,16,0
1,1470,1720,1720,316,45294,6,0,16,0
1,1008,1720,1720,285,38086,6,0,24,0
1,52,1720,1720,57506,443,6,0,16,0
1,83,1720,1720,345,43040,6,0,24,0
1,1500,1720,1720,179,57504,6,0,16,0
1,94,1720,1720,179,57504,6,0,24,0
1,1425,1720,1720,179,57504,6,0,24,0
1,52,1720,1720,35770,443,6,0,16,0
1,52,1720,1720,49198,443,6,0,16,0
1,52,1720,1720,38520,443,6,0,16,0
1,64,1720,1720,43878,443,6,0,16,0
2,3000,1720,1720,428,49198,6,0,16,0
1,1470,1720,1720,204,55878,6,0,16,0
1,1470,1720,1720,309,49226,6,0,16,0
1,52,1720,1720,41092,443,6,0,16,0
2,2940,1720,1720,13,45534,6,0,16,0
1,52,1720,1720,37540,443,6,0,16,0
3,4500,1720,1720,423,41092,6,0,16,0
1,28,878,878,0,2048,1,0,0,1
1,40,878,878,0,3584,1,0,0,1
1,70,878,878,40619,53,17,0,0,1
1,44,878,878,62504,443,6,0,2,1
1,40,878,878,0,3584,1,0,0,1
1,44,878,878,46926,443,6,0,2,1
1,72,878,878,60356,53,17,0,0,1
1,71,878,878,36393,53,17,0,0,1
1,40,878,878,51937,456,6,0,41,1
1,40,878,878,51937,312,6,0,41,1
1,40,878,878,51937,10,6,0,41,1
1,40,878,878,10706,51377,6,0,20,1
1,40,878,878,50306,1233,6,0,41,1
1,40,878,878,50306,781,6,0,41,1
1,40,878,878,878,50306,6,0,20,1
1,40,878,878,37986,3081,6,0,41,1
1,40,878,878,2459,37986,6,0,20,1
1,40,878,878,37986,2722,6,0,41,1
1,40,878,878,36584,2157,6,0,41,1
1,40,878,878,36584,1667,6,0,41,1
1,40,878,878,36584,2146,6,0,41,1
1,40,878,878,37986,2968,6,0,41,1
1,68,65535,878,0,1281,1,192,0,1
1,40,878,878,51793,3679,6,0,41,1
1,40,878,878,3831,51793,6,0,20,1
1,40,878,878,51793,3308,6,0,41,1
1,40,878,878,60408,5749,6,0,41,1
1,40,878,878,8160,48715,6,0,20,1
1,40,878,878,48715,8370,6,0,41,1
1,40,878,878,60408,6163,6,0,41,1
1,40,878,878,35707,4999,6,0,41,1
1,40,878,878,35258,6478,6,0,41,1
1,40,878,878,4413,41535,6,0,20,1
1,40,878,878,7569,62610,6,0,20,1
1,40,878,878,6659,35258,6,0,20,1
1,40,878,878,3917,41535,6,0,20,1
1,40,878,878,6955,62610,6,0,20,1
1,40,878,878,5629,60408,6,0,20,1
1,40,878,878,35258,6168,6,0,41,1
1,40,878,878,50492,9795,6,0,41,1
1,40,878,878,6170,35258,6,0,20,1
2,136,65535,878,0,1281,1,192,0,1
1,40,878,878,60408,5412,6,0,41,1
1,40,878,878,35707,4826,6,0,41,1
1,40,878,878,5985,60408,6,0,20,1
1,40,878,878,8727,60137,6,0,20,1
2,136,65535,878,0,1281,1,192,0,1
1,40,878,878,7838,48715,6,0,20,1
1,40,878,878,8875,60137,6,0,20,1
1,40,878,878,31929,57419,6,0,20,1
1,40,878,878,60137,8564,6,0,41,1
1,40,878,878,4461,41535,6,0,20,1
1,40,878,878,60408,5419,6,0,41,1
1,40,878,878,50492,9393,6,0,41,1
1,40,878,878,10083,51377,6,0,20,1
1,40,878,878,51377,10279,6,0,41,1
1,40,878,878,12883,53612,6,0,20,1
1,40,878,878,53612,12506,6,0,41,1
1,40,878,878,53612,12683,6,0,41,1
1,40,878,878,53612,12489,6,0,41,1
1,40,878,878,53612,12980,6,0,41,1
1,40,878,878,58116,11010,6,0,41,1
1,40,878,878,51377,10492,6,0,41,1
1,40,878,878,58116,11147,6,0,41,1
1,40,878,878,80,39113,6,0,4,1
1,40,878,878,38642,11655,6,0,41,1
1,40,878,878,45248,13489,6,0,41,1
1,40,878,878,13511,45248,6,0,20,1
1,40,878,878,11571,38642,6,0,20,1
1,40,878,878,12138,38642,6,0,20,1
1,40,878,878,45248,13682,6,0,41,1
1,40,878,878,43406,61147,6,0,20,1
1,40,878,878,34695,17289,6,0,41,1
1,40,878,878,23421,36747,6,0,20,1
1,40,878,878,17468,34695,6,0,20,1
1,40,878,878,29190,50391,6,0,20,1
1,40,878,878,17462,34695,6,0,20,1
1,40,878,878,14372,44992,6,0,20,1
1,40,878,878,29081,50391,6,0,20,1
1,40,878,878,14820,63092,6,0,20,1
1,68,65535,878,0,1281,1,192,0,1
1,40,878,878,28981,50391,6,0,20,1
1,40,878,878,14323,44992,6,0,20,1
1,40,878,878,21958,34802,6,0,20,1
1,40,878,878,36747,23528,6,0,41,1
1,40,878,878,15031,63092,6,0,20,1
1,40,878,878,36747,23452,6,0,41,1
1,40,878,878,14167,44992,6,0,20,1
1,40,878,878,44992,14022,6,0,41,1
1,40,878,878,34802,21740,6,0,41,1
1,40,878,878,44992,14601,6,0,41,1
1,40,878,878,36748,23410,6,0,41,1
1,40,878,878,57419,31820,6,0,41,1
1,40,878,878,49188,37091,6,0,41,1
1,40,878,878,49188,37346,6,0,41,1
1,40,878,878,37090,49188,6,0,20,1
1,40,878,878,37614,36398,6,0,41,1
1,40,878,878,50365,18136,6,0,41,1
1,40,878,878,49188,37144,6,0,41,1
1,40,878,878,37614,36333,6,0,41,1
1,40,878,878,51234,34306,6,0,41,1
1,40,878,878,63075,25996,6,0,41,1
1,40,878,878,48233,21125,6,0,41,1
1,40,878,878,63075,25938,6,0,41,1
1,40,878,878,37584,49188,6,0,20,1
1,40,878,878,63075,25561,6,0,41,1
1,40,878,878,50373,23951,6,0,41,1
1,40,878,878,48233,21325,6,0,41,1
1,40,878,878,21191,48233,6,0,20,1
1,40,878,878,63075,25798,6,0,41,1
1,40,878,878,21027,48233,6,0,20,1
1,40,878,878,50373,24602,6,0,41,1
1,40,878,878,16384,61595,6,0,20,1
1,40,878,878,33004,63655,6,0,20,1
1,40,878,878,22716,56448,6,0,20,1
1,40,878,878,44782,16079,6,0,41,1
1,40,878,878,47173,26833,6,0,41,1
1,40,878,878,50373,24009,6,0,41,1
1,40,878,878,44346,27734,6,0,41,1
1,40,878,878,51676,39220,6,0,41,1
1,40,878,878,44782,15888,6,0,41,1
1,40,878,878,47173,26345,6,0,41,1
1,40,878,878,33473,20520,6,0,41,1
1,40,878,878,47173,26548,6,0,41,1
1,40,878,878,37579,49188,6,0,20,1
1,40,878,878,48531,18898,6,0,41,1
3,204,65535,878,0,1281,1,192,0,1
1,40,878,878,47173,26369,6,0,41,1
1,40,878,878,44346,27363,6,0,41,1
1,40,878,878,48233,21198,6,0,41,1
1,40,878,878,48531,19214,6,0,41,1
1,40,878,878,51234,34458,6,0,41,1
1,40,878,878,57918,29625,6,0,41,1
1,40,878,878,38459,40102,6,0,20,1
1,40,878,878,53342,25148,6,0,41,1
1,40,878,878,29989,57918,6,0,20,1
1,40,878,878,18652,48531,6,0,20,1
1,40,878,878,29709,57918,6,0,20,1
1,40,878,878,45524,30660,6,0,41,1
1,40,878,878,57918,29885,6,0,41,1
1,40,878,878,57918,29981,6,0,41,1
1,40,878,878,36270,37615,6,0,20,1
1,40,878,878,19515,64421,6,0,20,1
1,40,878,878,40102,38018,6,0,41,1
1,40,878,878,40102,37788,6,0,41,1
1,40,878,878,18699,48531,6,0,20,1
1,40,878,878,24728,53342,6,0,20,1
1,40,878,878,24359,50374,6,0,20,1
1,40,878,878,30128,45524,6,0,20,1
1,40,878,878,35311,44839,6,0,20,1
1,40,878,878,37972,40102,6,0,20,1
1,40,878,878,44782,15533,6,0,41,1
1,40,878,878,35281,28385,6,0,41,1
1,40,878,878,28225,35281,6,0,20,1
1,40,878,878,38069,40102,6,0,20,1
1,40,878,878,57918,29368,6,0,41,1
1,40,878,878,64636,31168,6,0,41,1
1,40,878,878,19813,64421,6,0,20,1
1,40,878,878,64636,31515,6,0,41,1
1,40,878,878,33560,43633,6,0,20,1
1,40,878,878,35281,27818,6,0,41,1
1,40,878,878,64636,31298,6,0,41,1
1,40,878,878,35482,59582,6,0,20,1
2,136,65535,878,0,1281,1,192,0,1
1,40,878,878,36214,59582,6,0,20,1
1,40,878,878,28092,35281,6,0,20,1
1,40,878,878,59582,36009,6,0,41,1
1,40,878,878,35454,44839,6,0,20,1
1,40,878,878,20468,33474,6,0,20,1
2,136,65535,878,0,1281,1,192,0,1
1,40,878,878,41211,40304,6,0,20,1
2,136,65535,878,0,1281,1,192,0,1
1,40,878,878,64636,30984,6,0,41,1
1,40,878,878,40304,41036,6,0,41,1
1,40,878,878,39711,40191,6,0,41,1
1,40,878,878,30888,64636,6,0,20,1
1,40,878,878,40304,41049,6,0,41,1
1,40,878,878,39711,40165,6,0,41,1
3,204,65535,878,0,1281,1,192,0,1
1,40,878,878,39711,40234,6,0,41,1
1,40,878,878,39711,40320,6,0,41,1
1,40,878,878,443,48571,6,0,20,1
1,40,878,878,39425,39601,6,0,20,1
1,40,878,878,39601,39820,6,0,41,1
1,40,878,878,41970,55214,6,0,20,1
1,40,878,878,55214,42136,6,0,41,1
1,40,878,878,43633,33504,6,0,41,1
1,40,878,878,60297,43102,6,0,41,1
1,40,878,878,42852,60297,6,0,20,1
1,40,878,878,42796,60297,6,0,20,1
1,40,878,878,39601,39536,6,0,41,1
1,40,878,878,43244,45841,6,0,41,1
1,40,878,878,43370,61147,6,0,20,1
1,40,878,878,33551,43634,6,0,20,1
1,40,878,878,43244,45553,6,0,41,1
1,40,878,878,60297,42556,6,0,41,1
1,40,878,878,38861,44070,6,0,41,1
1,40,878,878,60150,47664,6,0,41,1
1,40,878,878,47111,46450,6,0,41,1
1,40,878,878,47111,46815,6,0,41,1
1,40,878,878,11805,38642,6,0,20,1
1,40,878,878,45907,43244,6,0,20,1
1,40,878,878,61147,43479,6,0,41,1
1,40,878,878,47311,60150,6,0,20,1
3,204,65535,878,0,1281,1,192,0,1
1,40,878,878,43304,61148,6,0,20,1
1,40,878,878,35281,28051,6,0,41,1
1,40,878,878,45392,51019,6,0,20,1
1,40,878,878,10519,41969,6,0,4,1
1,40,878,878,47111,46919,6,0,41,1
1,40,878,878,50125,46757,6,0,20,1
1,40,878,878,48264,37755,6,0,20,1
1,40,878,878,44890,51019,6,0,20,1
1,40,878,878,48435,37755,6,0,20,1
1,68,65535,878,0,1281,1,192,0,1
1,40,878,878,47956,37755,6,0,20,1
1,40,878,878,47513,60150,6,0,20,1
1,40,878,878,45667,49032,6,0,41,1
1,40,878,878,45667,48845,6,0,41,1
1,40,878,878,45667,48677,6,0,41,1
1,40,878,878,49125,45667,6,0,20,1
1,40,878,878,45667,48701,6,0,41,1
1,40,878,878,59015,49907,6,0,41,1
1,40,878,878,35282,28438,6,0,41,1
1,40,878,878,50099,59015,6,0,20,1
1,40,878,878,49476,59015,6,0,20,1
1,40,878,878,46758,50762,6,0,41,1
1,40,878,878,27691,44346,6,0,20,1
1,40,878,878,32021,57419,6,0,20,1
1,40,878,878,27210,44346,6,0,20,1
1,40,878,878,41826,59752,6,0,41,1
1,40,878,878,41826,59603,6,0,41,1
1,40,878,878,54905,51591,6,0,41,1
1,40,878,878,53081,47540,6,0,20,1
1,40,878,878,47540,52529,6,0,41,1
1,40,878,878,52988,47540,6,0,20,1
1,40,878,878,51725,34817,6,0,20,1
1,40,878,878,34817,51850,6,0,41,1
1,40,878,878,61595,16413,6,0,41,1
1,40,878,878,47540,53035,6,0,41,1
1,40,878,878,60188,55377,6,0,41,1
1,40,878,878,49516,53438,6,0,41,1
1,40,878,878,52872,47540,6,0,20,1
1,40,878,878,16327,61595,6,0,20,1
1,40,878,878,49516,53377,6,0,41,1
1,40,878,878,53063,56214,6,0,41,1
1,40,878,878,53063,56028,6,0,41,1
1,40,878,878,58853,58515,6,0,20,1
1,40,878,878,54905,51074,6,0,41,1
1,40,878,878,60932,60439,6,0,41,1
3,204,65535,878,0,1281,1,192,0,1
1,40,878,878,51155,54905,6,0,20,1
1,40,878,878,51191,54905,6,0,20,1
1,40,878,878,60188,54879,6,0,41,1
1,40,878,878,51113,54905,6,0,20,1
1,40,878,878,58819,58515,6,0,20,1
1,40,878,878,53063,55713,6,0,41,1
1,40,878,878,33561,57400,6,0,41,1
1,40,878,878,59351,58515,6,0,20,1
1,40,878,878,53063,55891,6,0,41,1
1,40,878,878,34817,51913,6,0,41,1
1,40,878,878,60916,37863,6,0,20,1
1,40,878,878,58301,62657,6,0,20,1
1,40,878,878,60510,60932,6,0,20,1
1,40,878,878,61034,37863,6,0,20,1
1,40,878,878,40546,54005,6,0,41,1
1,40,878,878,56981,64743,6,0,20,1
1,40,878,878,64743,56375,6,0,41,1
1,40,878,878,60780,60932,6,0,20,1
1,40,878,878,61439,37863,6,0,20,1
1,40,878,878,58142,62657,6,0,20,1
1,40,878,878,52839,47541,6,0,20,1
1,40,878,878,61146,37863,6,0,20,1
1,40,878,878,54304,40546,6,0,20,1
1,40,878,878,61757,41323,6,0,20,1
1,40,878,878,62657,58465,6,0,41,1
1,40,878,878,41323,62241,6,0,41,1
1,40,878,878,60933,60450,6,0,41,1
1,40,878,878,61346,37863,6,0,20,1
1,40,878,878,61785,41323,6,0,20,1
1,40,878,878,64086,46795,6,0,20,1
1,40,878,878,46795,64621,6,0,41,1
1,40,878,878,64591,46795,6,0,20,1
1,40,878,878,61704,41323,6,0,20,1
1,40,878,878,28510,37710,6,0,4,1
1,40,878,878,2428,52824,6,0,4,1
1,40,878,878,63926,2015,6,0,16,1
1,40,878,878,63926,1938,6,0,16,1
1,40,878,878,11800,49308,6,0,4,1
1,40,878,878,10643,41969,6,0,4,1
1,40,878,878,11652,49308,6,0,4,1
1,40,878,878,59587,8455,6,0,16,1
1,40,878,878,8070,59587,6,0,4,1
1,40,878,878,59587,8215,6,0,16,1
1,40,878,878,10111,41969,6,0,4,1
1,40,878,878,59587,8008,6,0,16,1
1,40,878,878,35015,9976,6,0,16,1
1,40,878,878,3061,52824,6,0,4,1
1,40,878,878,41969,10497,6,0,16,1
1,40,878,878,6843,62407,6,0,4,1
1,40,878,878,63794,52487,6,0,20,1
1,40,878,878,58554,65361,6,0,41,1
1,40,878,878,41969,10062,6,0,16,1
1,40,878,878,62407,6200,6,0,16,1
1,40,878,878,41969,10677,6,0,16,1
1,40,878,878,49308,11739,6,0,16,1
7,476,65535,878,0,1281,1,192,0,1
1,40,878,878,6342,62407,6,0,4,1
1,40,878,878,6696,62407,6,0,4,1
1,40,878,878,52487,63852,6,0,41,1
1,40,878,878,44924,9202,6,0,16,1
1,40,878,878,54893,11167,6,0,16,1
1,40,878,878,54893,11423,6,0,16,1
1,40,878,878,43244,46013,6,0,41,1
1,40,878,878,8512,44924,6,0,4,1
1,40,878,878,54893,11329,6,0,16,1
1,40,878,878,44924,8576,6,0,16,1
1,40,878,878,11797,49309,6,0,4,1
1,40,878,878,52487,63371,6,0,41,1
1,40,878,878,52487,63497,6,0,41,1
1,40,878,878,52487,63484,6,0,41,1
1,40,878,878,54893,11336,6,0,16,1
1,40,878,878,58554,65290,6,0,41,1
1,40,878,878,35281,28502,6,0,41,1
1,40,878,878,14445,50060,6,0,4,1
1,40,878,878,12725,50150,6,0,4,1
1,40,878,878,14489,50060,6,0,4,1
1,40,878,878,58554,65235,6,0,41,1
1,40,878,878,41031,5637,6,0,16,1
1,68,65535,878,0,1281,1,192,0,1
1,40,878,878,50060,14104,6,0,16,1
1,40,878,878,58555,65386,6,0,41,1
1,40,878,878,4462,50941,6,0,4,1
1,40,878,878,46239,3188,6,0,16,1
1,40,878,878,3685,46239,6,0,4,1
1,40,878,878,41031,5424,6,0,16,1
1,40,878,878,47111,46608,6,0,41,1
1,40,878,878,50151,12878,6,0,16,1
2,136,65535,878,0,1281,1,192,0,1
1,40,878,878,3183,46239,6,0,4,1
1,40,878,878,5763,41031,6,0,4,1
1,40,878,878,4275,50941,6,0,4,1
1,40,878,878,65093,13724,6,0,16,1
1,40,878,878,13187,65093,6,0,4,1
1,40,878,878,1112,53423,6,0,4,1
1,40,878,878,65093,13418,6,0,16,1
1,40,878,878,46239,3801,6,0,16,1
1,40,878,878,50941,4077,6,0,16,1
1,40,878,878,42606,7142,6,0,16,1
1,40,878,878,964,53423,6,0,4,1
1,40,878,878,42606,7036,6,0,16,1
1,40,878,878,1534,53423,6,0,4,1
1,40,878,878,44387,4898,6,0,16,1
1,40,878,878,57387,17486,6,0,16,1
1,40,878,878,14923,61843,6,0,4,1
1,40,878,878,15116,61843,6,0,4,1
1,40,878,878,15212,61843,6,0,4,1
1,40,878,878,16452,34164,6,0,4,1
1,40,878,878,34164,16808,6,0,16,1
1,40,878,878,57387,17215,6,0,16,1
3,204,65535,878,0,1281,1,192,0,1
1,40,878,878,3436,46240,6,0,4,1
1,40,878,878,17467,57387,6,0,4,1
1,40,878,878,13535,65094,6,0,4,1
2,136,65535,878,0,1281,1,192,0,1
1,40,878,878,17304,57387,6,0,4,1
1,40,878,878,46505,62833,6,0,41,1
1,40,878,878,18391,46648,6,0,4,1
1,40,878,878,19462,61105,6,0,4,1
1,40,878,878,16252,34164,6,0,4,1
1,40,878,878,19493,61105,6,0,4,1
1,40,878,878,16612,34164,6,0,4,1
1,40,878,878,34164,16373,6,0,16,1
1,40,878,878,19818,61105,6,0,4,1
1,40,878,878,59244,18877,6,0,16,1
1,40,878,878,42449,22115,6,0,16,1
1,40,878,878,28011,37710,6,0,4,1
1,40,878,878,61105,19417,6,0,16,1
1,40,878,878,19164,59244,6,0,4,1
1,40,878,878,42606,7197,6,0,16,1
1,40,878,878,19689,61105,6,0,4,1
1,40,878,878,15676,61410,6,0,4,1
1,40,878,878,48348,21021,6,0,16,1
1,40,878,878,41521,22883,6,0,16,1
1,40,878,878,27447,56379,6,0,4,1
1,40,878,878,63736,26147,6,0,16,1
1,40,878,878,63736,26040,6,0,16,1
1,40,878,878,25184,55000,6,0,4,1
1,40,878,878,37710,27937,6,0,16,1
1,40,878,878,63736,26091,6,0,16,1
1,40,878,878,56379,27008,6,0,16,1
1,40,878,878,55000,25442,6,0,16,1
1,40,878,878,42449,21970,6,0,16,1
1,40,878,878,24313,52626,6,0,4,1
1,40,878,878,22544,41521,6,0,4,1
1,40,878,878,26201,63736,6,0,4,1
1,40,878,878,28470,37710,6,0,4,1
1,40,878,878,26655,54798,6,0,4,1
1,40,878,878,22975,41521,6,0,4,1
1,40,878,878,50238,23276,6,0,16,1
1,40,878,878,41521,22752,6,0,16,1
1,40,878,878,41521,22872,6,0,16,1
1,40,878,878,54798,26666,6,0,16,1
1,40,878,878,27045,56379,6,0,4,1
1,40,878,878,20734,50881,6,0,4,1
3,204,65535,878,0,1281,1,192,0,1
1,40,878,878,24085,52626,6,0,4,1
1,40,878,878,55000,24906,6,0,16,1
1,40,878,878,23027,41521,6,0,4,1
1,40,878,878,23433,50238,6,0,4,1
9,612,65535,878,0,1281,1,192,0,1
1,40,878,878,20620,50881,6,0,4,1
1,40,878,878,20783,50881,6,0,4,1
1,40,878,878,50881,20681,6,0,16,1
1,40,878,878,39029,28921,6,0,16,1
1,40,878,878,56379,26997,6,0,16,1
1,40,878,878,28809,39029,6,0,4,1
1,40,878,878,63815,34445,6,0,16,1
1,40,878,878,56379,27366,6,0,16,1
1,40,878,878,63815,34473,6,0,16,1
1,40,878,878,56289,64743,6,0,20,1
1,40,878,878,23175,50239,6,0,4,1
1,40,878,878,34211,63815,6,0,4,1
1,40,878,878,63815,34490,6,0,16,1
1,40,878,878,31652,45029,6,0,4,1
1,40,878,878,35384,33492,6,0,4,1
1,40,878,878,36092,29640,6,0,16,1
1,40,878,878,36092,29834,6,0,16,1
1,40,878,878,36092,29623,6,0,16,1
1,40,878,878,36092,29455,6,0,16,1
1,40,878,878,36092,30009,6,0,16,1
1,40,878,878,33682,42631,6,0,4,1
6,408,65535,878,0,1281,1,192,0,1
5,340,65535,878,0,1281,1,192,0,1
1,40,878,878,61668,32824,6,0,16,1
1,40,878,878,31306,46207,6,0,4,1
1,40,878,878,52824,2847,6,0,16,1
1,40,878,878,32798,61668,6,0,4,1
1,40,878,878,30929,46207,6,0,4,1
1,40,878,878,46207,31356,6,0,16,1
1,40,878,878,42631,33232,6,0,16,1
1,40,878,878,61668,32690,6,0,16,1
1,40,878,878,51119,37942,6,0,16,1
1,40,878,878,61668,32524,6,0,16,1
1,40,878,878,46207,31083,6,0,16,1
1,40,878,878,51119,38015,6,0,16,1
1,40,878,878,61748,80,6,0,16,1
1,40,878,878,38647,36547,6,0,4,1
1,40,878,878,36308,54373,6,0,4,1
1,40,878,878,31300,46208,6,0,4,1
1,40,878,878,42923,30233,6,0,16,1
1,40,878,878,39184,36547,6,0,4,1
1,40,878,878,51241,37182,6,0,16,1
1,40,878,878,36547,38770,6,0,16,1
1,40,878,878,51241,37065,6,0,16,1
1,40,878,878,37701,51241,6,0,4,1
1,40,878,878,4974,44387,6,0,4,1
1,40,878,878,42923,30600,6,0,16,1
1,40,878,878,51995,37151,6,0,4,1
1,40,878,878,52404,37151,6,0,4,1
1,40,878,878,4771,44387,6,0,4,1
1,40,878,878,46505,62881,6,0,41,1
1,40,878,878,37151,51664,6,0,16,1
1,40,878,878,39585,57570,6,0,4,1
1,40,878,878,52067,37151,6,0,4,1
1,40,878,878,49920,43016,6,0,4,1
1,40,878,878,39657,57570,6,0,4,1
1,40,878,878,62170,63605,6,0,4,1
1,40,878,878,51828,37151,6,0,4,1
1,40,878,878,49435,43016,6,0,4,1
1,40,878,878,49023,48528,6,0,16,1
1,40,878,878,35290,61233,6,0,16,1
1,40,878,878,48533,49023,6,0,4,1
1,40,878,878,40391,44505,6,0,16,1
1,40,878,878,49023,47859,6,0,16,1
1,40,878,878,44240,40391,6,0,4,1
1,40,878,878,49023,48365,6,0,16,1
1,40,878,878,49023,48400,6,0,16,1
1,40,878,878,49023,48473,6,0,16,1
1,40,878,878,49023,47884,6,0,16,1
1,40,878,878,35729,40248,6,0,16,1
1,40,878,878,49023,48312,6,0,16,1
1,40,878,878,40391,44006,6,0,16,1
1,40,878,878,64901,44845,6,0,16,1
1,40,878,878,43882,64834,6,0,4,1
1,40,878,878,50912,44347,6,0,4,1
1,40,878,878,40904,55588,6,0,4,1
1,40,878,878,43435,64834,6,0,4,1
1,40,878,878,43523,64834,6,0,4,1
1,40,878,878,44466,40391,6,0,4,1
1,40,878,878,46290,50452,6,0,16,1
2,136,65535,878,0,1281,1,192,0,1
1,40,878,878,43443,64834,6,0,4,1
1,40,878,878,43908,64834,6,0,4,1
1,40,878,878,55588,41058,6,0,16,1
1,40,878,878,49273,35642,6,0,16,1
1,40,878,878,35240,33492,6,0,4,1
1,40,878,878,64901,44962,6,0,16,1
2,136,65535,878,0,1281,1,192,0,1
1,40,878,878,64901,45417,6,0,16,1
3,204,65535,878,0,1281,1,192,0,1
1,40,878,878,42721,54292,6,0,4,1
1,40,878,878,46793,35461,6,0,4,1
1,40,878,878,55588,40975,6,0,16,1
1,40,878,878,40992,55588,6,0,4,1
1,40,878,878,35461,46801,6,0,16,1
1,40,878,878,64901,44742,6,0,16,1
1,40,878,878,33492,35286,6,0,16,1
1,40,878,878,43535,64834,6,0,4,1
1,40,878,878,46351,35461,6,0,4,1
1,40,878,878,46698,48950,6,0,16,1
1,40,878,878,35461,46611,6,0,16,1
1,40,878,878,44347,51342,6,0,16,1
1,40,878,878,44347,51128,6,0,16,1
1,40,878,878,55588,41468,6,0,16,1
1,40,878,878,38365,47259,6,0,16,1
1,40,878,878,41939,45378,6,0,4,1
1,40,878,878,47635,38365,6,0,4,1
1,40,878,878,48306,53356,6,0,16,1
1,40,878,878,64489,52819,6,0,16,1
1,68,65535,878,0,1281,1,192,0,1
1,40,878,878,45378,41860,6,0,16,1
1,40,878,878,44595,46095,6,0,16,1
1,40,878,878,44595,46231,6,0,16,1
1,40,878,878,48306,53448,6,0,16,1
1,40,878,878,46061,44595,6,0,4,1
1,40,878,878,33493,35322,6,0,16,1
1,40,878,878,55589,41009,6,0,16,1
1,40,878,878,44595,45922,6,0,16,1
1,40,878,878,55715,62760,6,0,4,1
1,40,878,878,64489,52754,6,0,16,1
1,40,878,878,62760,55676,6,0,16,1
1,40,878,878,53958,48306,6,0,4,1
1,40,878,878,44595,45722,6,0,16,1
1,40,878,878,52947,64490,6,0,4,1
1,40,878,878,55101,54021,6,0,16,1
1,40,878,878,41521,22914,6,0,16,1
1,40,878,878,49627,57357,6,0,16,1
1,40,878,878,54688,55101,6,0,4,1
