dpkts,doctets,input,output,srcport,dstport,prot,tos,tcp_flags,Label
1,40,394,394,42362,63463,6,0,16,1
1,40,394,394,52630,65248,6,0,4,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,57727,34500,6,0,4,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,40669,64963,6,0,16,1
1,40,394,394,59132,49871,6,0,4,1
1,40,394,394,58971,49871,6,0,4,1
1,40,394,394,56161,59459,6,0,4,1
1,40,394,394,16406,37826,6,0,20,1
1,40,394,394,55599,59459,6,0,4,1
1,40,394,394,63093,51919,6,0,4,1
1,40,394,394,31348,34116,6,0,20,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,57441,53288,6,0,16,1
1,40,394,394,59249,49871,6,0,4,1
1,40,394,394,25799,48130,6,0,4,1
1,60,394,394,47000,26888,6,0,2,1
1,40,394,394,31617,38680,6,0,20,1
1,40,394,394,35777,43060,6,0,20,1
1,40,394,394,55202,58385,6,0,16,1
1,40,394,394,57441,53873,6,0,16,1
1,40,394,394,55202,58090,6,0,16,1
1,60,394,394,43248,33497,6,0,2,1
1,60,394,394,35766,26540,6,0,2,1
1,40,394,394,57441,53199,6,0,16,1
1,60,394,394,41150,32188,6,0,2,1
4,272,65535,394,0,1281,1,192,0,1
1,60,394,394,43394,42654,6,0,2,1
1,40,394,394,33401,59992,6,0,20,1
1,40,394,394,65249,40669,6,0,4,1
1,60,394,394,36820,29638,6,0,2,1
2,136,65535,394,0,1281,1,192,0,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,29120,41630,6,0,20,1
1,40,394,394,29910,49798,6,0,20,1
1,40,394,394,43862,49928,6,0,20,1
1,60,394,394,41500,47176,6,0,2,1
1,60,394,394,52298,42741,6,0,2,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,45707,34404,6,0,20,1
1,40,394,394,48345,37634,6,0,20,1
1,40,394,394,44683,48904,6,0,20,1
1,60,394,394,43006,47839,6,0,2,1
1,40,394,394,34227,49494,6,0,20,1
1,60,394,394,38216,48551,6,0,2,1
1,68,65535,394,0,1281,1,192,0,1
1,60,394,394,35972,43663,6,0,2,1
1,60,394,394,44646,28775,6,0,2,1
1,40,394,394,38114,42839,6,0,4,1
1,40,394,394,55700,46714,6,0,20,1
1,60,394,394,54078,62132,6,0,2,1
1,60,394,394,51686,55178,6,0,2,1
1,40,394,394,54865,36612,6,0,20,1
1,40,394,394,61926,44730,6,0,20,1
2,136,65535,394,0,1281,1,192,0,1
1,60,394,394,49836,56143,6,0,2,1
2,136,65535,394,0,1281,1,192,0,1
1,60,394,394,55230,55073,6,0,2,1
1,40,394,394,54175,40648,6,0,20,1
1,40,394,394,37710,47124,6,0,16,1
1,40,394,394,37710,47421,6,0,16,1
1,60,394,394,58188,61324,6,0,2,1
1,60,394,394,42062,62270,6,0,2,1
1,60,394,394,44072,55538,6,0,2,1
1,40,394,394,52855,46194,6,0,20,1
1,40,394,394,61392,44451,6,0,16,1
1,40,394,394,52278,56526,6,0,20,1
1,40,394,394,61574,33348,6,0,4,1
1,40,394,394,80,58981,6,0,4,1
1,40,394,394,64338,80,6,0,16,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,9126,51723,6,0,20,1
1,40,394,394,1826,47431,6,0,20,1
1,44,394,394,38369,1456,6,0,2,1
2,136,65535,394,0,1281,1,192,0,1
1,44,394,394,42766,6835,6,0,2,1
1,40,394,394,1949,47431,6,0,20,1
1,40,394,394,6715,42766,6,0,20,1
1,44,394,394,37571,4226,6,0,2,1
1,44,394,394,37571,4535,6,0,2,1
1,40,394,394,33102,49289,6,0,20,1
1,40,394,394,32915,49289,6,0,20,1
1,40,394,394,25679,42234,6,0,20,1
1,40,394,394,30294,50654,6,0,20,1
1,44,394,394,59329,17665,6,0,2,1
1,44,394,394,42234,25603,6,0,2,1
1,40,394,394,30467,50654,6,0,20,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,17255,59329,6,0,20,1
1,68,65535,394,0,1281,1,192,0,1
1,44,394,394,59154,11013,6,0,2,1
1,40,394,394,39228,33857,6,0,20,1
1,40,394,394,34116,38685,6,0,20,1
1,40,394,394,29989,55190,6,0,20,1
1,40,394,394,34378,38685,6,0,20,1
1,44,394,394,59329,17446,6,0,2,1
1,40,394,394,37427,40866,6,0,20,1
1,40,394,394,29591,55190,6,0,20,1
1,40,394,394,22318,52452,6,0,20,1
1,40,394,394,32040,47514,6,0,20,1
1,40,394,394,27624,58587,6,0,20,1
1,44,394,394,48022,17976,6,0,2,1
1,44,394,394,48022,18436,6,0,2,1
1,44,394,394,33682,12806,6,0,2,1
1,40,394,394,17739,48022,6,0,20,1
1,44,394,394,39579,39551,6,0,2,1
1,40,394,394,40716,39339,6,0,20,1
1,44,394,394,54240,15177,6,0,2,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,40244,39339,6,0,20,1
1,40,394,394,29950,55190,6,0,20,1
1,44,394,394,39579,39693,6,0,2,1
1,40,394,394,15050,54240,6,0,20,1
6,408,65535,394,0,1281,1,192,0,1
1,40,394,394,19710,35864,6,0,20,1
1,40,394,394,27917,49349,6,0,20,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,12345,33682,6,0,20,1
1,44,394,394,54396,10454,6,0,2,1
1,40,394,394,20736,54755,6,0,20,1
1,40,394,394,40120,39339,6,0,20,1
1,40,394,394,24511,44285,6,0,20,1
1,40,394,394,10480,54396,6,0,20,1
1,40,394,394,23687,50565,6,0,20,1
1,44,394,394,36264,28726,6,0,2,1
3,204,65535,394,0,1281,1,192,0,1
1,40,394,394,26673,51037,6,0,20,1
1,44,394,394,33682,12808,6,0,2,1
1,44,394,394,39579,40081,6,0,2,1
1,44,394,394,60658,15590,6,0,2,1
1,44,394,394,54397,10133,6,0,2,1
1,44,394,394,60658,15649,6,0,2,1
1,44,394,394,52882,64491,6,0,2,1
1,40,394,394,41643,46369,6,0,20,1
1,40,394,394,41983,46369,6,0,20,1
1,40,394,394,43236,49268,6,0,20,1
1,40,394,394,2645,60404,6,0,20,1
1,44,394,394,51356,48202,6,0,2,1
1,40,394,394,55487,46999,6,0,20,1
1,40,394,394,3446,51382,6,0,20,1
1,44,394,394,50035,64768,6,0,2,1
1,44,394,394,64469,58377,6,0,2,1
1,44,394,394,46999,55089,6,0,2,1
1,40,394,394,55499,46999,6,0,20,1
1,40,394,394,55433,46999,6,0,20,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,55448,46999,6,0,20,1
1,44,394,394,44286,24022,6,0,2,1
2,136,65535,394,0,1281,1,192,0,1
1,44,394,394,38979,13197,6,0,2,1
1,44,394,394,46999,55444,6,0,2,1
1,44,394,394,51356,48285,6,0,2,1
1,44,394,394,48904,60265,6,0,2,1
1,40,394,394,53851,2120,6,0,1,1
1,44,394,394,46999,55466,6,0,2,1
1,40,394,394,9180,49177,6,0,20,1
1,40,394,394,9117,49177,6,0,20,1
1,40,394,394,58371,12353,6,0,1,1
1,40,394,394,64617,52882,6,0,20,1
1,40,394,394,58371,12426,6,0,1,1
1,40,394,394,58371,13099,6,0,1,1
1,40,394,394,22574,51907,6,0,20,1
1,40,394,394,55466,14057,6,0,1,1
1,40,394,394,25675,37543,6,0,20,1
1,40,394,394,23020,51907,6,0,20,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,51795,19129,6,0,1,1
1,40,394,394,16272,59916,6,0,20,1
1,40,394,394,55466,14160,6,0,1,1
1,40,394,394,49023,25337,6,0,1,1
1,40,394,394,56516,23399,6,0,1,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,29316,35997,6,0,20,1
1,40,394,394,52639,27892,6,0,1,1
1,40,394,394,23879,56516,6,0,20,1
1,40,394,394,44277,21127,6,0,1,1
1,40,394,394,20833,44277,6,0,20,1
1,40,394,394,51908,22564,6,0,1,1
1,40,394,394,35997,29432,6,0,1,1
1,40,394,394,29798,35997,6,0,20,1
1,40,394,394,60557,30078,6,0,1,1
1,40,394,394,62365,27690,6,0,1,1
1,40,394,394,50053,33012,6,0,1,1
1,40,394,394,49024,25272,6,0,1,1
1,40,394,394,60557,30294,6,0,1,1
1,40,394,394,34797,55927,6,0,20,1
4,272,65535,394,0,1281,1,192,0,1
3,204,65535,394,0,1281,1,192,0,1
1,40,394,394,38069,41460,6,0,20,1
1,40,394,394,41146,51832,6,0,20,1
1,40,394,394,35779,47013,6,0,20,1
1,44,394,394,54396,10311,6,0,2,1
1,40,394,394,20300,40103,6,0,20,1
1,40,394,394,41967,59331,6,0,20,1
3,204,65535,394,0,1281,1,192,0,1
1,40,394,394,40942,51832,6,0,20,1
1,40,394,394,40749,37123,6,0,20,1
1,40,394,394,39953,56197,6,0,20,1
1,40,394,394,51832,40996,6,0,1,1
1,44,394,394,41190,35496,6,0,2,1
1,40,394,394,53108,41413,6,0,20,1
4,272,65535,394,0,1281,1,192,0,1
1,40,394,394,40275,46573,6,0,1,1
1,40,394,394,40873,51832,6,0,20,1
1,40,394,394,42129,59331,6,0,20,1
1,40,394,394,52553,41413,6,0,20,1
1,40,394,394,42291,59331,6,0,20,1
1,40,394,394,32084,63813,6,0,20,1
1,40,394,394,49037,37617,6,0,1,1
1,40,394,394,36698,59004,6,0,20,1
1,40,394,394,50537,34208,6,0,1,1
1,40,394,394,50269,49442,6,0,1,1
1,40,394,394,49542,50269,6,0,20,1
1,40,394,394,33941,50538,6,0,20,1
1,40,394,394,36910,59004,6,0,20,1
1,44,394,394,46369,41695,6,0,2,1
1,40,394,394,59004,36432,6,0,1,1
1,40,394,394,49854,50269,6,0,20,1
1,40,394,394,52030,59049,6,0,20,1
4,272,65535,394,0,1281,1,192,0,1
1,40,394,394,58480,64469,6,0,20,1
1,40,394,394,49938,50269,6,0,20,1
1,40,394,394,51683,59049,6,0,20,1
1,40,394,394,51177,59373,6,0,20,1
1,40,394,394,60824,42583,6,0,20,1
1,40,394,394,52104,59050,6,0,20,1
1,40,394,394,47966,51356,6,0,20,1
1,40,394,394,56427,43119,6,0,20,1
1,44,394,394,50035,65528,6,0,2,1
1,40,394,394,41413,52854,6,0,1,1
1,40,394,394,32419,33324,6,0,20,1
1,60,394,394,36030,37843,6,0,2,1
1,60,394,394,50700,37262,6,0,2,1
1,60,394,394,52264,37816,6,0,2,1
1,40,394,394,38416,48114,6,0,1,1
1,60,394,394,52958,37145,6,0,2,1
1,40,394,394,35434,39544,6,0,20,1
1,40,394,394,1085,38370,6,0,20,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,36630,44208,6,0,20,1
1,60,394,394,60240,36484,6,0,2,1
1,60,394,394,34580,36991,6,0,2,1
1,40,394,394,36962,51326,6,0,20,1
1,60,394,394,54696,44942,6,0,2,1
1,60,394,394,36152,40793,6,0,2,1
1,40,394,394,40849,56996,6,0,20,1
1,60,394,394,52574,46940,6,0,2,1
1,60,394,394,49726,51043,6,0,2,1
1,40,394,394,49287,60886,6,0,20,1
1,60,394,394,57852,41731,6,0,2,1
1,60,394,394,53870,51248,6,0,2,1
1,40,394,394,45047,47622,6,0,20,1
1,60,394,394,44214,53594,6,0,2,1
1,40,394,394,48995,50658,6,0,20,1
1,60,394,394,37824,42036,6,0,2,1
1,40,394,394,60807,36066,6,0,20,1
1,40,394,394,60381,46882,6,0,20,1
1,40,394,394,60393,48402,6,0,20,1
1,40,394,394,49937,51458,6,0,20,1
1,40,394,394,49370,53640,6,0,20,1
1,60,394,394,56750,49774,6,0,2,1
1,40,394,394,64697,40858,6,0,20,1
1,60,394,394,33708,63470,6,0,2,1
1,60,394,394,42242,62921,6,0,2,1
1,60,394,394,54088,62486,6,0,2,1
1,40,394,394,63437,36126,6,0,20,1
2,136,65535,394,0,1281,1,192,0,1
1,44,394,394,63829,3793,6,0,2,1
1,40,394,394,5863,51451,6,0,20,1
1,40,394,394,3198,63829,6,0,20,1
3,204,65535,394,0,1281,1,192,0,1
1,40,394,394,5819,51451,6,0,20,1
1,40,394,394,14380,64223,6,0,20,1
1,40,394,394,5813,51451,6,0,20,1
1,60,394,394,44968,50428,6,0,2,1
1,40,394,394,4845,46932,6,0,20,1
1,40,394,394,4794,46932,6,0,20,1
1,44,394,394,48682,20827,6,0,2,1
1,40,394,394,50782,37678,6,0,20,1
5,340,65535,394,0,1281,1,192,0,1
1,40,394,394,18883,59550,6,0,20,1
1,40,394,394,20908,48682,6,0,20,1
5,340,65535,394,0,1281,1,192,0,1
1,44,394,394,48683,21103,6,0,2,1
7,476,65535,394,0,1281,1,192,0,1
1,40,394,394,59848,41450,6,0,20,1
1,60,394,394,60498,59951,6,0,2,1
1,44,394,394,57999,48904,6,0,2,1
1,40,394,394,9301,44301,6,0,20,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,9512,44301,6,0,20,1
1,40,394,394,49242,57999,6,0,20,1
1,40,394,394,9537,44301,6,0,20,1
1,40,394,394,54456,11253,6,0,1,1
1,40,394,394,33402,62403,6,0,20,1
1,40,394,394,46782,35701,6,0,20,1
1,40,394,394,51376,56040,6,0,20,1
5,340,65535,394,0,1281,1,192,0,1
1,40,394,394,31389,40786,6,0,20,1
1,40,394,394,35050,33942,6,0,20,1
1,44,394,394,38054,36696,6,0,2,1
1,40,394,394,51043,56040,6,0,20,1
1,44,394,394,38054,36386,6,0,2,1
1,40,394,394,50521,43752,6,0,20,1
1,44,394,394,43752,50566,6,0,2,1
1,40,394,394,9845,46174,6,0,20,1
1,44,394,394,39082,42963,6,0,2,1
1,40,394,394,42739,39082,6,0,20,1
1,44,394,394,58977,47563,6,0,2,1
1,44,394,394,58977,47504,6,0,2,1
1,40,394,394,47295,58977,6,0,20,1
1,44,394,394,40789,43981,6,0,2,1
1,40,394,394,51848,61850,6,0,20,1
7,476,65535,394,0,1281,1,192,0,1
1,40,394,394,53050,45440,6,0,20,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,52790,45440,6,0,20,1
1,40,394,394,58832,53514,6,0,20,1
1,44,394,394,33430,53702,6,0,2,1
1,40,394,394,53759,33430,6,0,20,1
1,40,394,394,54682,53993,6,0,20,1
1,40,394,394,57377,41772,6,0,20,1
1,40,394,394,53802,33430,6,0,20,1
5,340,65535,394,0,1281,1,192,0,1
1,40,394,394,57632,41772,6,0,20,1
1,44,394,394,46241,61815,6,0,2,1
1,40,394,394,45893,49842,6,0,20,1
1,40,394,394,57713,41772,6,0,20,1
5,340,65535,394,0,1281,1,192,0,1
1,40,394,394,17051,61505,6,0,20,1
7,476,65535,394,0,1281,1,192,0,1
1,40,394,394,7055,43120,6,0,20,1
3,204,65535,394,0,1281,1,192,0,1
1,40,394,394,60972,45537,6,0,20,1
1,40,394,394,7450,43120,6,0,20,1
1,40,394,394,7413,43120,6,0,20,1
1,40,394,394,4327,45786,6,0,20,1
1,40,394,394,47911,5445,6,0,1,1
1,40,394,394,54456,10975,6,0,1,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,61506,17046,6,0,1,1
1,40,394,394,54456,11560,6,0,1,1
1,44,394,394,45537,61383,6,0,2,1
1,40,394,394,45786,4600,6,0,1,1
1,40,394,394,47911,5408,6,0,1,1
1,44,394,394,49362,16749,6,0,2,1
1,40,394,394,57422,13135,6,0,1,1
1,44,394,394,49362,16430,6,0,2,1
1,40,394,394,43549,10302,6,0,1,1
1,44,394,394,49362,16565,6,0,2,1
1,40,394,394,22306,42315,6,0,20,1
1,40,394,394,43549,10367,6,0,1,1
1,40,394,394,9908,46174,6,0,20,1
6,408,65535,394,0,1281,1,192,0,1
1,40,394,394,26570,63033,6,0,20,1
1,40,394,394,6328,59307,6,0,20,1
1,40,394,394,59307,6398,6,0,1,1
1,40,394,394,46174,9705,6,0,1,1
3,204,65535,394,0,1281,1,192,0,1
4,272,65535,394,0,1281,1,192,0,1
1,40,394,394,52489,17746,6,0,1,1
1,40,394,394,38698,54745,6,0,20,1
1,40,394,394,54745,38594,6,0,1,1
1,40,394,394,49244,33850,6,0,1,1
1,40,394,394,59638,60079,6,0,1,1
1,40,394,394,53164,15168,6,0,1,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,18095,52489,6,0,20,1
1,40,394,394,54745,38696,6,0,1,1
1,40,394,394,24293,52752,6,0,20,1
1,40,394,394,52752,24450,6,0,1,1
7,476,65535,394,0,1281,1,192,0,1
1,40,394,394,51066,43458,6,0,1,1
1,40,394,394,46064,35120,6,0,20,1
1,40,394,394,24148,52752,6,0,20,1
1,40,394,394,61080,849,6,0,1,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,46249,19871,6,0,1,1
1,40,394,394,46249,19954,6,0,1,1
1,40,394,394,43363,51066,6,0,20,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,44484,60644,6,0,20,1
1,40,394,394,52365,12297,6,0,1,1
1,40,394,394,61080,1211,6,0,1,1
1,40,394,394,52365,11799,6,0,1,1
4,272,65535,394,0,1281,1,192,0,1
1,44,394,394,57570,41218,6,0,2,1
1,40,394,394,55140,58239,6,0,20,1
1,40,394,394,56327,61063,6,0,20,1
1,40,394,394,41607,57570,6,0,20,1
1,40,394,394,58665,43334,6,0,20,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,41354,57570,6,0,20,1
5,340,65535,394,0,1281,1,192,0,1
1,40,394,394,48982,59879,6,0,20,1
1,40,394,394,59879,49271,6,0,1,1
1,40,394,394,47718,48464,6,0,20,1
1,40,394,394,57932,51883,6,0,20,1
1,44,394,394,37972,38040,6,0,2,1
1,40,394,394,55180,58239,6,0,20,1
3,204,65535,394,0,1281,1,192,0,1
1,40,394,394,58352,51883,6,0,20,1
1,40,394,394,58305,51883,6,0,20,1
1,40,394,394,42464,62804,6,0,20,1
5,340,65535,394,0,1281,1,192,0,1
1,40,394,394,42560,62804,6,0,20,1
1,40,394,394,2958,50858,6,0,20,1
1,40,394,394,59638,60130,6,0,1,1
1,40,394,394,44578,50446,6,0,1,1
1,40,394,394,57195,43486,6,0,20,1
1,40,394,394,59638,59383,6,0,1,1
1,40,394,394,44578,50823,6,0,1,1
1,40,394,394,50858,2524,6,0,0,1
1,40,394,394,43486,57746,6,0,1,1
1,40,394,394,59501,59638,6,0,20,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,62032,60734,6,0,20,1
1,40,394,394,61975,60734,6,0,20,1
6,408,65535,394,0,1281,1,192,0,1
1,40,394,394,61170,43360,6,0,20,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,63375,58882,6,0,20,1
1,40,394,394,1642,61832,6,0,20,1
4,272,65535,394,0,1281,1,192,0,1
1,40,394,394,58882,63227,6,0,1,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,64616,62908,6,0,20,1
1,40,394,394,4723,42995,6,0,20,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,4863,42995,6,0,20,1
3,204,65535,394,0,1281,1,192,0,1
1,40,394,394,62544,58400,6,0,20,1
1,40,394,394,64677,62908,6,0,20,1
3,204,65535,394,0,1281,1,192,0,1
1,40,394,394,35511,4108,6,0,0,1
1,40,394,394,52864,7764,6,0,0,1
1,40,394,394,52733,14066,6,0,0,1
1,40,394,394,52864,7913,6,0,0,1
1,40,394,394,52733,13921,6,0,0,1
1,40,394,394,61083,6792,6,0,0,1
1,40,394,394,5689,45626,6,0,20,1
1,40,394,394,5459,45626,6,0,20,1
1,40,394,394,11675,62983,6,0,20,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,15819,43492,6,0,20,1
1,40,394,394,12013,62983,6,0,20,1
1,40,394,394,55322,13252,6,0,0,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,12335,62983,6,0,20,1
1,40,394,394,16965,62877,6,0,20,1
1,40,394,394,9843,64263,6,0,20,1
3,204,65535,394,0,1281,1,192,0,1
1,40,394,394,11417,35937,6,0,20,1
1,40,394,394,20100,36050,6,0,20,1
1,40,394,394,35937,11421,6,0,0,1
1,40,394,394,11116,35937,6,0,20,1
1,40,394,394,7488,48464,6,0,20,1
2,136,65535,394,0,1281,1,192,0,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,36050,20451,6,0,0,1
1,40,394,394,20088,36050,6,0,20,1
3,204,65535,394,0,1281,1,192,0,1
1,40,394,394,49427,14992,6,0,0,1
1,40,394,394,10053,52476,6,0,20,1
1,40,394,394,35996,9050,6,0,0,1
1,40,394,394,52476,10402,6,0,0,1
1,40,394,394,35996,9040,6,0,0,1
1,40,394,394,35996,8854,6,0,0,1
1,40,394,394,42837,52677,6,0,20,1
1,40,394,394,52677,43056,6,0,0,1
1,40,394,394,57554,22359,6,0,0,1
1,40,394,394,47666,48247,6,0,0,1
1,40,394,394,57554,21616,6,0,0,1
1,40,394,394,57554,21968,6,0,0,1
1,40,394,394,38180,37457,6,0,20,1
4,272,65535,394,0,1281,1,192,0,1
1,40,394,394,37203,38462,6,0,20,1
1,40,394,394,37457,37834,6,0,0,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,27490,43287,6,0,20,1
1,40,394,394,42355,40709,6,0,20,1
1,40,394,394,27198,43287,6,0,20,1
1,40,394,394,27273,43287,6,0,20,1
1,40,394,394,41737,36496,6,0,0,1
1,40,394,394,41737,36698,6,0,0,1
1,40,394,394,30423,60894,6,0,20,1
1,40,394,394,37522,54175,6,0,17,1
1,40,394,394,34120,58179,6,0,20,1
1,40,394,394,3380,35524,6,0,20,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,53387,51222,6,0,20,1
1,40,394,394,56356,41016,6,0,20,1
1,40,394,394,60773,44840,6,0,0,1
1,40,394,394,7988,45139,6,0,4,1
1,40,394,394,47676,46324,6,0,0,1
1,40,394,394,52380,45613,6,0,0,1
1,40,394,394,41016,56770,6,0,0,1
1,40,394,394,60773,45012,6,0,0,1
1,40,394,394,53616,51222,6,0,20,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,45295,60773,6,0,20,1
1,40,394,394,47018,47676,6,0,20,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,46201,52380,6,0,20,1
3,204,65535,394,0,1281,1,192,0,1
1,40,394,394,64616,48792,6,0,0,1
1,40,394,394,56521,41016,6,0,20,1
1,40,394,394,48772,64616,6,0,20,1
1,40,394,394,62849,44036,6,0,0,1
1,40,394,394,64616,48966,6,0,0,1
1,40,394,394,40174,29354,6,0,0,1
6,408,65535,394,0,1281,1,192,0,1
1,40,394,394,52235,49629,6,0,0,1
1,40,394,394,26802,49866,6,0,20,1
1,40,394,394,52235,49345,6,0,0,1
1,40,394,394,59237,25754,6,0,0,1
1,40,394,394,65371,53177,6,0,20,1
1,40,394,394,42020,9037,6,0,17,1
1,40,394,394,40316,19177,6,0,0,1
1,40,394,394,42020,9160,6,0,17,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,9010,42020,6,0,4,1
1,40,394,394,59237,26049,6,0,0,1
1,40,394,394,59237,26071,6,0,0,1
1,40,394,394,29945,40174,6,0,20,1
1,40,394,394,8799,42020,6,0,4,1
1,40,394,394,62849,44307,6,0,0,1
4,272,65535,394,0,1281,1,192,0,1
1,68,65535,394,0,1281,1,192,0,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,63161,36110,6,0,0,1
6,408,65535,394,0,1281,1,192,0,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,59809,41287,6,0,20,1
1,40,394,394,18081,55005,6,0,20,1
1,40,394,394,62767,38100,6,0,4,1
1,40,394,394,41287,60105,6,0,0,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,55005,17737,6,0,0,1
1,40,394,394,63161,35734,6,0,0,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,62467,38100,6,0,4,1
1,40,394,394,55005,18375,6,0,0,1
1,40,394,394,43736,5484,6,0,17,1
1,40,394,394,2474,43824,6,0,4,1
1,40,394,394,34855,59820,6,0,20,1
1,40,394,394,43824,2349,6,0,17,1
1,40,394,394,25417,34924,6,0,20,1
1,40,394,394,43824,2850,6,0,17,1
1,40,394,394,50678,50554,6,0,20,1
1,40,394,394,32393,40215,6,0,20,1
1,40,394,394,44441,37061,6,0,17,1
1,40,394,394,24280,53212,6,0,20,1
3,204,65535,394,0,1281,1,192,0,1
1,40,394,394,53212,24229,6,0,0,1
4,272,65535,394,0,1281,1,192,0,1
1,40,394,394,57228,5165,6,0,17,1
1,40,394,394,28543,47102,6,0,20,1
1,40,394,394,12970,46927,6,0,20,1
4,272,65535,394,0,1281,1,192,0,1
1,40,394,394,57228,5197,6,0,17,1
1,40,394,394,5205,57228,6,0,4,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,57778,43305,6,0,20,1
6,408,65535,394,0,1281,1,192,0,1
1,40,394,394,64002,64594,6,0,20,1
1,40,394,394,61664,44703,6,0,20,1
1,40,394,394,63226,33474,6,0,20,1
1,40,394,394,46927,12861,6,0,0,1
1,40,394,394,57086,43305,6,0,20,1
1,40,394,394,62563,2102,6,0,17,1
8,544,65535,394,0,1281,1,192,0,1
1,40,394,394,45751,21117,6,0,0,1
1,40,394,394,1254,47291,6,0,4,1
1,40,394,394,16713,40907,6,0,20,1
3,204,65535,394,0,1281,1,192,0,1
1,40,394,394,48985,22497,6,0,0,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,55333,47607,6,0,20,1
1,40,394,394,11457,58226,6,0,4,1
1,40,394,394,46944,59285,6,0,0,1
1,40,394,394,64474,64594,6,0,20,1
1,40,394,394,2212,62563,6,0,4,1
3,204,65535,394,0,1281,1,192,0,1
1,40,394,394,40907,16919,6,0,0,1
1,40,394,394,22655,48985,6,0,20,1
1,40,394,394,28638,47102,6,0,20,1
1,40,394,394,32386,55890,6,0,4,1
1,68,65535,394,0,1281,1,192,0,1
2,136,65535,394,0,1281,1,192,0,1
1,40,394,394,16296,40907,6,0,20,1
1,40,394,394,1775,62563,6,0,4,1
1,40,394,394,28669,47102,6,0,20,1
1,40,394,394,54731,47836,6,0,20,1
1,40,394,394,10923,58226,6,0,4,1
1,40,394,394,10820,58226,6,0,4,1
9,612,65535,394,0,1281,1,192,0,1
8,544,65535,394,0,1281,1,192,0,1
1,40,394,394,6295,58798,6,0,4,1
9,612,65535,394,0,1281,1,192,0,1
1,40,394,394,62069,34401,6,0,20,1
1,40,394,394,31098,41679,6,0,20,1
1,40,394,394,6574,58798,6,0,4,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,63829,60686,6,0,4,1
1,40,394,394,6210,58798,6,0,4,1
1,40,394,394,54429,37522,6,0,4,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,37316,13475,6,0,17,1
5,340,65535,394,0,1281,1,192,0,1
1,40,394,394,44096,18301,6,0,17,1
1,40,394,394,18114,44096,6,0,4,1
1,40,394,394,59379,26034,6,0,17,1
1,40,394,394,18011,44096,6,0,4,1
1,40,394,394,64101,7127,6,0,17,1
4,272,65535,394,0,1281,1,192,0,1
1,40,394,394,54994,41745,6,0,4,1
1,40,394,394,7637,64101,6,0,4,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,47641,38759,6,0,0,1
1,40,394,394,64101,7558,6,0,17,1
4,272,65535,394,0,1281,1,192,0,1
1,40,394,394,15490,42080,6,0,4,1
1,40,394,394,55372,40855,6,0,0,1
1,40,394,394,44096,18287,6,0,17,1
1,40,394,394,41104,33364,6,0,20,1
1,40,394,394,40700,55372,6,0,20,1
1,68,65535,394,0,1281,1,192,0,1
1,40,394,394,60199,45169,6,0,4,1
1,40,394,394,57679,57289,6,0,4,1
1,40,394,394,41040,33364,6,0,20,1
3,204,65535,394,0,1281,1,192,0,1
2,136,65535,394,0,1281,1,192,0,1
